date,service,region,daily_cost,resource_count,provider
2025-07-16,RDS,us-west-2,257.22,17,AWS
2025-07-16,RDS,eu-west-1,793.12,32,AWS
2025-07-16,RDS,ap-southeast-1,447.61,24,AWS
2025-07-16,S3,us-east-1,481.95,40,AWS
2025-07-16,S3,us-west-2,168.78,20,AWS
2025-07-16,S3,eu-west-1,230.6,43,AWS
2025-07-16,S3,ap-southeast-1,566.19,8,AWS
2025-07-16,Lambda,us-east-1,584.24,17,AWS
2025-07-16,Lambda,us-west-2,652.07,19,AWS
2025-07-16,Lambda,eu-west-1,561.98,42,AWS
2025-07-16,Lambda,ap-southeast-1,279.58,16,AWS
2025-07-16,CloudFront,us-east-1,837.7,31,AWS
2025-07-16,CloudFront,us-west-2,796.9,47,AWS
2025-07-16,CloudFront,eu-west-1,783.55,10,AWS
2025-07-16,CloudFront,ap-southeast-1,668.83,42,AWS
2025-07-16,ELB,us-east-1,542.13,1,AWS
2025-07-16,ELB,us-west-2,542.17,11,AWS
2025-07-16,ELB,eu-west-1,952.63,46,AWS
2025-07-16,ELB,ap-southeast-1,165.24,18,AWS
2025-07-17,EC2,us-east-1,855.57,3,AWS
2025-07-17,EC2,us-west-2,659.4,40,AWS
2025-07-17,EC2,eu-west-1,136.89,37,AWS
2025-07-17,EC2,ap-southeast-1,428.97,39,AWS
2025-07-17,RDS,us-east-1,513.39,21,AWS
2025-07-17,RDS,us-west-2,420.03,47,AWS
2025-07-17,RDS,eu-west-1,175.38,23,AWS
2025-07-17,RDS,ap-southeast-1,1018.5,21,AWS
2025-07-17,S3,us-east-1,468.16,34,AWS
2025-07-17,S3,us-west-2,309.07,37,AWS
2025-07-17,S3,eu-west-1,567.42,32,AWS
2025-07-17,S3,ap-southeast-1,819.86,10,AWS
2025-07-17,Lambda,us-east-1,409.45,24,AWS
2025-07-17,Lambda,us-west-2,401.37,17,AWS
2025-07-17,Lambda,eu-west-1,419.46,1,AWS
2025-07-17,Lambda,ap-southeast-1,504.68,34,AWS
2025-07-17,CloudFront,us-east-1,845.75,49,AWS
2025-07-17,CloudFront,us-west-2,204.56,14,AWS
2025-07-17,CloudFront,eu-west-1,844.04,24,AWS
2025-07-17,CloudFront,ap-southeast-1,713.89,29,AWS
2025-07-17,ELB,us-east-1,120.4,21,AWS
2025-07-17,ELB,us-west-2,623.04,21,AWS
2025-07-17,ELB,eu-west-1,520.22,43,AWS
2025-07-17,ELB,ap-southeast-1,485.77,47,AWS
2025-07-18,EC2,us-east-1,182.03,14,AWS
2025-07-18,EC2,us-west-2,442.22,35,AWS
2025-07-18,EC2,eu-west-1,694.2,41,AWS
2025-07-18,EC2,ap-southeast-1,585.62,15,AWS
2025-07-18,RDS,us-east-1,383.0,25,AWS
2025-07-18,RDS,us-west-2,440.97,34,AWS
2025-07-18,RDS,eu-west-1,482.03,16,AWS
2025-07-18,RDS,ap-southeast-1,185.0,2,AWS
2025-07-18,S3,us-east-1,665.55,1,AWS
2025-07-18,S3,us-west-2,147.44,38,AWS
2025-07-18,S3,eu-west-1,193.4,6,AWS
2025-07-18,S3,ap-southeast-1,814.85,24,AWS
2025-07-18,Lambda,us-east-1,124.61,45,AWS
2025-07-18,Lambda,us-west-2,865.49,41,AWS
2025-07-18,Lambda,eu-west-1,705.24,17,AWS
2025-07-18,Lambda,ap-southeast-1,529.96,14,AWS
2025-07-18,CloudFront,us-east-1,201.45,48,AWS
2025-07-18,CloudFront,us-west-2,451.17,1,AWS
2025-07-18,CloudFront,eu-west-1,393.69,47,AWS
2025-07-18,CloudFront,ap-southeast-1,816.37,27,AWS
2025-07-18,ELB,us-east-1,536.38,18,AWS
2025-07-18,ELB,us-west-2,402.38,45,AWS
2025-07-18,ELB,eu-west-1,334.35,17,AWS
2025-07-18,ELB,ap-southeast-1,481.02,40,AWS
2025-07-19,EC2,us-east-1,172.47,31,AWS
2025-07-19,EC2,us-west-2,479.1,8,AWS
2025-07-19,EC2,eu-west-1,85.91,49,AWS
2025-07-19,EC2,ap-southeast-1,151.89,23,AWS
2025-07-19,RDS,us-east-1,892.46,39,AWS
2025-07-19,RDS,us-west-2,460.08,3,AWS
2025-07-19,RDS,eu-west-1,537.34,29,AWS
2025-07-19,RDS,ap-southeast-1,667.21,19,AWS
2025-07-19,S3,us-east-1,562.62,50,AWS
2025-07-19,S3,us-west-2,171.12,48,AWS
2025-07-19,S3,eu-west-1,182.05,18,AWS
2025-07-19,S3,ap-southeast-1,646.69,32,AWS
2025-07-19,Lambda,us-east-1,660.6,20,AWS
2025-07-19,Lambda,us-west-2,479.3,11,AWS
2025-07-19,Lambda,eu-west-1,324.64,48,AWS
2025-07-19,Lambda,ap-southeast-1,90.18,30,AWS
2025-07-19,CloudFront,us-east-1,473.46,1,AWS
2025-07-19,CloudFront,us-west-2,830.98,12,AWS
2025-07-19,CloudFront,eu-west-1,530.95,47,AWS
2025-07-19,CloudFront,ap-southeast-1,240.48,42,AWS
2025-07-19,ELB,us-east-1,733.44,41,AWS
2025-07-19,ELB,us-west-2,576.67,8,AWS
2025-07-19,ELB,eu-west-1,289.98,7,AWS
2025-07-19,ELB,ap-southeast-1,888.33,50,AWS
2025-07-20,EC2,us-east-1,618.9,31,AWS
2025-07-20,EC2,us-west-2,843.99,22,AWS
2025-07-20,EC2,eu-west-1,675.22,21,AWS
2025-07-20,EC2,ap-southeast-1,617.28,17,AWS
2025-07-20,RDS,us-east-1,555.27,44,AWS
2025-07-20,RDS,us-west-2,319.39,19,AWS
2025-07-20,RDS,eu-west-1,219.47,19,AWS
2025-07-20,RDS,ap-southeast-1,151.96,37,AWS
2025-07-20,S3,us-east-1,236.01,29,AWS
2025-07-20,S3,us-west-2,480.37,24,AWS
2025-07-20,S3,eu-west-1,118.93,36,AWS
2025-07-20,S3,ap-southeast-1,312.28,16,AWS
2025-07-20,Lambda,us-east-1,975.49,27,AWS
2025-07-20,Lambda,us-west-2,435.75,5,AWS
2025-07-20,Lambda,eu-west-1,122.62,39,AWS
2025-07-20,Lambda,ap-southeast-1,829.15,29,AWS
2025-07-20,CloudFront,us-east-1,408.47,4,AWS
2025-07-20,CloudFront,us-west-2,265.13,39,AWS
2025-07-20,CloudFront,eu-west-1,985.09,39,AWS
2025-07-20,CloudFront,ap-southeast-1,715.93,50,AWS
2025-07-20,ELB,us-east-1,764.24,8,AWS
2025-07-20,ELB,us-west-2,626.95,47,AWS
2025-07-20,ELB,eu-west-1,845.81,1,AWS
2025-07-20,ELB,ap-southeast-1,475.43,23,AWS
2025-07-21,EC2,us-east-1,807.44,43,AWS
2025-07-21,EC2,us-west-2,607.41,37,AWS
2025-07-21,EC2,eu-west-1,528.78,5,AWS
2025-07-21,EC2,ap-southeast-1,227.96,26,AWS
2025-07-21,RDS,us-east-1,786.65,32,AWS
2025-07-21,RDS,us-west-2,848.2,21,AWS
2025-07-21,RDS,eu-west-1,856.38,27,AWS
2025-07-21,RDS,ap-southeast-1,598.28,25,AWS
2025-07-21,S3,us-east-1,348.51,33,AWS
2025-07-21,S3,us-west-2,659.14,19,AWS
2025-07-21,S3,eu-west-1,570.64,26,AWS
2025-07-21,S3,ap-southeast-1,178.5,28,AWS
2025-07-21,Lambda,us-east-1,467.79,16,AWS
2025-07-21,Lambda,us-west-2,484.01,46,AWS
2025-07-21,Lambda,eu-west-1,1095.84,6,AWS
2025-07-21,Lambda,ap-southeast-1,335.1,12,AWS
2025-07-21,CloudFront,us-east-1,220.0,28,AWS
2025-07-21,CloudFront,us-west-2,494.19,25,AWS
2025-07-21,CloudFront,eu-west-1,496.25,22,AWS
2025-07-21,CloudFront,ap-southeast-1,259.51,46,AWS
2025-07-21,ELB,us-east-1,386.38,15,AWS
2025-07-21,ELB,us-west-2,316.66,16,AWS
2025-07-21,ELB,eu-west-1,650.95,1,AWS
2025-07-21,ELB,ap-southeast-1,467.46,4,AWS
2025-07-22,EC2,us-east-1,603.78,49,AWS
2025-07-22,EC2,us-west-2,357.52,25,AWS
2025-07-22,EC2,eu-west-1,616.16,22,AWS
2025-07-22,EC2,ap-southeast-1,761.47,21,AWS
2025-07-22,RDS,us-east-1,876.22,30,AWS
2025-07-22,RDS,us-west-2,147.28,17,AWS
2025-07-22,RDS,eu-west-1,482.17,6,AWS
2025-07-22,RDS,ap-southeast-1,463.44,29,AWS
2025-07-22,S3,us-east-1,853.65,32,AWS
2025-07-22,S3,us-west-2,1077.31,21,AWS
2025-07-22,S3,eu-west-1,868.36,2,AWS
2025-07-22,S3,ap-southeast-1,388.67,28,AWS
2025-07-22,Lambda,us-east-1,772.78,11,AWS
2025-07-22,Lambda,us-west-2,668.53,31,AWS
2025-07-22,Lambda,eu-west-1,393.63,29,AWS
2025-07-22,Lambda,ap-southeast-1,772.71,26,AWS
2025-07-22,CloudFront,us-east-1,874.99,10,AWS
2025-07-22,CloudFront,us-west-2,443.11,26,AWS
2025-07-22,CloudFront,eu-west-1,503.11,50,AWS
2025-07-22,CloudFront,ap-southeast-1,871.64,9,AWS
2025-07-22,ELB,us-east-1,463.34,38,AWS
2025-07-22,ELB,us-west-2,571.63,49,AWS
2025-07-22,ELB,eu-west-1,1007.38,21,AWS
2025-07-22,ELB,ap-southeast-1,1071.18,37,AWS
2025-07-23,EC2,us-east-1,868.75,41,AWS
2025-07-23,EC2,us-west-2,290.92,4,AWS
2025-07-23,EC2,eu-west-1,650.79,14,AWS
2025-07-23,EC2,ap-southeast-1,181.66,18,AWS
2025-07-23,RDS,us-east-1,185.98,45,AWS
2025-07-23,RDS,us-west-2,382.89,5,AWS
2025-07-23,RDS,eu-west-1,287.69,39,AWS
2025-07-23,RDS,ap-southeast-1,262.42,18,AWS
2025-07-23,S3,us-east-1,343.26,19,AWS
2025-07-23,S3,us-west-2,578.65,7,AWS
2025-07-23,S3,eu-west-1,276.44,36,AWS
2025-07-23,S3,ap-southeast-1,738.09,4,AWS
2025-07-23,Lambda,us-east-1,867.63,23,AWS
2025-07-23,Lambda,us-west-2,739.6,8,AWS
2025-07-23,Lambda,eu-west-1,191.54,18,AWS
2025-07-23,Lambda,ap-southeast-1,1013.87,17,AWS
2025-07-23,CloudFront,us-east-1,196.86,21,AWS
2025-07-23,CloudFront,us-west-2,733.48,46,AWS
2025-07-23,CloudFront,eu-west-1,136.3,11,AWS
2025-07-23,CloudFront,ap-southeast-1,431.76,21,AWS
2025-07-23,ELB,us-east-1,570.53,13,AWS
2025-07-23,ELB,us-west-2,502.27,19,AWS
2025-07-23,ELB,eu-west-1,485.33,20,AWS
2025-07-23,ELB,ap-southeast-1,619.95,3,AWS
2025-07-24,EC2,us-east-1,657.12,48,AWS
2025-07-24,EC2,us-west-2,662.46,39,AWS
2025-07-24,EC2,eu-west-1,396.27,22,AWS
2025-07-24,EC2,ap-southeast-1,174.34,3,AWS
2025-07-24,RDS,us-east-1,853.59,16,AWS
2025-07-24,RDS,us-west-2,727.25,27,AWS
2025-07-24,RDS,eu-west-1,790.09,48,AWS
2025-07-24,RDS,ap-southeast-1,499.78,45,AWS
2025-07-24,S3,us-east-1,307.85,22,AWS
2025-07-24,S3,us-west-2,592.16,20,AWS
2025-07-24,S3,eu-west-1,509.85,36,AWS
2025-07-24,S3,ap-southeast-1,214.79,9,AWS
2025-07-24,Lambda,us-east-1,935.48,35,AWS
2025-07-24,Lambda,us-west-2,871.84,7,AWS
2025-07-24,Lambda,eu-west-1,666.68,21,AWS
2025-07-24,Lambda,ap-southeast-1,974.27,41,AWS
2025-07-24,CloudFront,us-east-1,756.63,35,AWS
2025-07-24,CloudFront,us-west-2,476.48,50,AWS
2025-07-24,CloudFront,eu-west-1,593.06,2,AWS
2025-07-24,CloudFront,ap-southeast-1,695.16,17,AWS
2025-07-24,ELB,us-east-1,133.3,48,AWS
2025-07-24,ELB,us-west-2,183.99,32,AWS
2025-07-24,ELB,eu-west-1,158.22,32,AWS
2025-07-24,ELB,ap-southeast-1,889.79,8,AWS
2025-07-25,EC2,us-east-1,115.38,17,AWS
2025-07-25,EC2,us-west-2,857.21,22,AWS
2025-07-25,EC2,eu-west-1,397.72,37,AWS
2025-07-25,EC2,ap-southeast-1,721.07,32,AWS
2025-07-25,RDS,us-east-1,571.67,12,AWS
2025-07-25,RDS,us-west-2,739.64,18,AWS
2025-07-25,RDS,eu-west-1,773.65,28,AWS
2025-07-25,RDS,ap-southeast-1,940.15,22,AWS
2025-07-25,S3,us-east-1,422.37,18,AWS
2025-07-25,S3,us-west-2,918.2,8,AWS
2025-07-25,S3,eu-west-1,774.83,7,AWS
2025-07-25,S3,ap-southeast-1,205.55,9,AWS
2025-07-25,Lambda,us-east-1,241.42,4,AWS
2025-07-25,Lambda,us-west-2,961.3,27,AWS
2025-07-25,Lambda,eu-west-1,413.38,40,AWS
2025-07-25,Lambda,ap-southeast-1,571.55,30,AWS
2025-07-25,CloudFront,us-east-1,510.95,40,AWS
2025-07-25,CloudFront,us-west-2,1040.21,4,AWS
2025-07-25,CloudFront,eu-west-1,381.08,11,AWS
2025-07-25,CloudFront,ap-southeast-1,93.09,1,AWS
2025-07-25,ELB,us-east-1,500.47,31,AWS
2025-07-25,ELB,us-west-2,100.94,39,AWS
2025-07-25,ELB,eu-west-1,491.81,12,AWS
2025-07-25,ELB,ap-southeast-1,318.45,15,AWS
2025-07-26,EC2,us-east-1,937.01,38,AWS
2025-07-26,EC2,us-west-2,138.65,2,AWS
2025-07-26,EC2,eu-west-1,765.65,12,AWS
2025-07-26,EC2,ap-southeast-1,302.15,46,AWS
2025-07-26,RDS,us-east-1,848.95,27,AWS
2025-07-26,RDS,us-west-2,773.07,6,AWS
2025-07-26,RDS,eu-west-1,398.87,24,AWS
2025-07-26,RDS,ap-southeast-1,817.26,34,AWS
2025-07-26,S3,us-east-1,324.64,3,AWS
2025-07-26,S3,us-west-2,568.85,43,AWS
2025-07-26,S3,eu-west-1,492.53,41,AWS
2025-07-26,S3,ap-southeast-1,141.76,42,AWS
2025-07-26,Lambda,us-east-1,825.49,7,AWS
2025-07-26,Lambda,us-west-2,164.49,6,AWS
2025-07-26,Lambda,eu-west-1,522.27,32,AWS
2025-07-26,Lambda,ap-southeast-1,199.61,36,AWS
2025-07-26,CloudFront,us-east-1,780.18,27,AWS
2025-07-26,CloudFront,us-west-2,573.37,26,AWS
2025-07-26,CloudFront,eu-west-1,119.88,24,AWS
2025-07-26,CloudFront,ap-southeast-1,887.94,15,AWS
2025-07-26,ELB,us-east-1,554.31,19,AWS
2025-07-26,ELB,us-west-2,338.81,4,AWS
2025-07-26,ELB,eu-west-1,244.89,16,AWS
2025-07-26,ELB,ap-southeast-1,625.87,31,AWS
2025-07-27,EC2,us-east-1,811.91,35,AWS
2025-07-27,EC2,us-west-2,545.66,18,AWS
2025-07-27,EC2,eu-west-1,931.81,30,AWS
2025-07-27,EC2,ap-southeast-1,875.63,10,AWS
2025-07-27,RDS,us-east-1,738.02,19,AWS
2025-07-27,RDS,us-west-2,80.86,20,AWS
2025-07-27,RDS,eu-west-1,694.49,38,AWS
2025-07-27,RDS,ap-southeast-1,437.84,45,AWS
2025-07-27,S3,us-east-1,214.46,20,AWS
2025-07-27,S3,us-west-2,769.13,11,AWS
2025-07-27,S3,eu-west-1,365.82,42,AWS
2025-07-27,S3,ap-southeast-1,496.09,32,AWS
2025-07-27,Lambda,us-east-1,584.14,28,AWS
2025-07-27,Lambda,us-west-2,359.8,13,AWS
2025-07-27,Lambda,eu-west-1,293.05,29,AWS
2025-07-27,Lambda,ap-southeast-1,298.11,50,AWS
2025-07-27,CloudFront,us-east-1,224.67,30,AWS
2025-07-27,CloudFront,us-west-2,1028.09,4,AWS
2025-07-27,CloudFront,eu-west-1,286.54,36,AWS
2025-07-27,CloudFront,ap-southeast-1,871.23,4,AWS
2025-07-27,ELB,us-east-1,544.68,22,AWS
2025-07-27,ELB,us-west-2,633.79,38,AWS
2025-07-27,ELB,eu-west-1,91.53,27,AWS
2025-07-27,ELB,ap-southeast-1,326.98,22,AWS
2025-07-28,EC2,us-east-1,365.35,14,AWS
2025-07-28,EC2,us-west-2,650.71,14,AWS
2025-07-28,EC2,eu-west-1,536.9,40,AWS
2025-07-28,EC2,ap-southeast-1,589.73,35,AWS
2025-07-28,RDS,us-east-1,288.77,35,AWS
2025-07-28,RDS,us-west-2,276.34,22,AWS
2025-07-28,RDS,eu-west-1,357.46,48,AWS
2025-07-28,RDS,ap-southeast-1,176.88,6,AWS
2025-07-28,S3,us-east-1,669.27,26,AWS
2025-07-28,S3,us-west-2,457.63,29,AWS
2025-07-28,S3,eu-west-1,675.06,36,AWS
2025-07-28,S3,ap-southeast-1,832.44,3,AWS
2025-07-28,Lambda,us-east-1,597.19,1,AWS
2025-07-28,Lambda,us-west-2,177.94,48,AWS
2025-07-28,Lambda,eu-west-1,307.25,30,AWS
2025-07-28,Lambda,ap-southeast-1,158.14,50,AWS
2025-07-28,CloudFront,us-east-1,547.72,34,AWS
2025-07-28,CloudFront,us-west-2,806.14,33,AWS
2025-07-28,CloudFront,eu-west-1,552.08,10,AWS
2025-07-28,CloudFront,ap-southeast-1,991.33,16,AWS
2025-07-28,ELB,us-east-1,656.62,19,AWS
2025-07-28,ELB,us-west-2,487.81,45,AWS
2025-07-28,ELB,eu-west-1,960.54,50,AWS
2025-07-28,ELB,ap-southeast-1,721.43,45,AWS
2025-07-29,EC2,us-east-1,348.82,23,AWS
2025-07-29,EC2,us-west-2,360.46,22,AWS
2025-07-29,EC2,eu-west-1,901.07,39,AWS
2025-07-29,EC2,ap-southeast-1,423.48,48,AWS
2025-07-29,RDS,us-east-1,640.73,12,AWS
2025-07-29,RDS,us-west-2,687.21,46,AWS
2025-07-29,RDS,eu-west-1,445.89,33,AWS
2025-07-29,RDS,ap-southeast-1,152.54,47,AWS
2025-07-29,S3,us-east-1,1002.97,18,AWS
2025-07-29,S3,us-west-2,409.68,31,AWS
2025-07-29,S3,eu-west-1,366.23,34,AWS
2025-07-29,S3,ap-southeast-1,476.78,21,AWS
2025-07-29,Lambda,us-east-1,372.24,32,AWS
2025-07-29,Lambda,us-west-2,434.42,22,AWS
2025-07-29,Lambda,eu-west-1,693.27,28,AWS
2025-07-29,Lambda,ap-southeast-1,539.26,30,AWS
2025-07-29,CloudFront,us-east-1,1040.36,31,AWS
2025-07-29,CloudFront,us-west-2,668.04,35,AWS
2025-07-29,CloudFront,eu-west-1,312.71,24,AWS
2025-07-29,CloudFront,ap-southeast-1,889.69,3,AWS
2025-07-29,ELB,us-east-1,160.14,36,AWS
2025-07-29,ELB,us-west-2,650.4,10,AWS
2025-07-29,ELB,eu-west-1,756.55,42,AWS
2025-07-29,ELB,ap-southeast-1,714.46,34,AWS
2025-07-30,EC2,us-east-1,576.16,17,AWS
2025-07-30,EC2,us-west-2,357.95,34,AWS
2025-07-30,EC2,eu-west-1,328.41,11,AWS
2025-07-30,EC2,ap-southeast-1,346.38,26,AWS
2025-07-30,RDS,us-east-1,622.79,39,AWS
2025-07-30,RDS,us-west-2,642.39,23,AWS
2025-07-30,RDS,eu-west-1,437.02,8,AWS
2025-07-30,RDS,ap-southeast-1,468.28,48,AWS
2025-07-30,S3,us-east-1,826.86,47,AWS
2025-07-30,S3,us-west-2,403.35,6,AWS
2025-07-30,S3,eu-west-1,376.98,16,AWS
2025-07-30,S3,ap-southeast-1,105.19,4,AWS
2025-07-30,Lambda,us-east-1,126.28,33,AWS
2025-07-30,Lambda,us-west-2,471.3,7,AWS
2025-07-30,Lambda,eu-west-1,154.68,36,AWS
2025-07-30,Lambda,ap-southeast-1,598.86,17,AWS
2025-07-30,CloudFront,us-east-1,957.05,43,AWS
2025-07-30,CloudFront,us-west-2,682.63,23,AWS
2025-07-30,CloudFront,eu-west-1,197.46,42,AWS
2025-07-30,CloudFront,ap-southeast-1,294.39,45,AWS
2025-07-30,ELB,us-east-1,455.63,48,AWS
2025-07-30,ELB,us-west-2,1023.87,45,AWS
2025-07-30,ELB,eu-west-1,245.01,4,AWS
2025-07-30,ELB,ap-southeast-1,105.49,29,AWS
2025-07-31,EC2,us-east-1,904.71,30,AWS
2025-07-31,EC2,us-west-2,608.62,5,AWS
2025-07-31,EC2,eu-west-1,957.1,21,AWS
2025-07-31,EC2,ap-southeast-1,903.76,28,AWS
2025-07-31,RDS,us-east-1,949.29,7,AWS
2025-07-31,RDS,us-west-2,211.19,8,AWS
2025-07-31,RDS,eu-west-1,509.16,36,AWS
2025-07-31,RDS,ap-southeast-1,201.26,1,AWS
2025-07-31,S3,us-east-1,465.4,24,AWS
2025-07-31,S3,us-west-2,292.6,45,AWS
2025-07-31,S3,eu-west-1,675.29,19,AWS
2025-07-31,S3,ap-southeast-1,825.7,6,AWS
2025-07-31,Lambda,us-east-1,371.63,47,AWS
2025-07-31,Lambda,us-west-2,958.42,42,AWS
2025-07-31,Lambda,eu-west-1,158.56,37,AWS
2025-07-31,Lambda,ap-southeast-1,117.29,30,AWS
2025-07-31,CloudFront,us-east-1,238.91,12,AWS
2025-07-31,CloudFront,us-west-2,696.92,32,AWS
2025-07-31,CloudFront,eu-west-1,920.24,49,AWS
2025-07-31,CloudFront,ap-southeast-1,230.72,35,AWS
2025-07-31,ELB,us-east-1,271.26,40,AWS
2025-07-31,ELB,us-west-2,1012.02,3,AWS
2025-07-31,ELB,eu-west-1,599.69,47,AWS
2025-07-31,ELB,ap-southeast-1,436.53,29,AWS
2025-08-01,EC2,us-east-1,453.47,32,AWS
2025-08-01,EC2,us-west-2,229.67,9,AWS
2025-08-01,EC2,eu-west-1,531.67,34,AWS
2025-08-01,EC2,ap-southeast-1,814.96,30,AWS
2025-08-01,RDS,us-east-1,410.23,19,AWS
2025-08-01,RDS,us-west-2,560.43,38,AWS
2025-08-01,RDS,eu-west-1,308.2,5,AWS
2025-08-01,RDS,ap-southeast-1,495.85,26,AWS
2025-08-01,S3,us-east-1,987.2,24,AWS
2025-08-01,S3,us-west-2,773.55,1,AWS
2025-08-01,S3,eu-west-1,301.86,38,AWS
2025-08-01,S3,ap-southeast-1,808.55,42,AWS
2025-08-01,Lambda,us-east-1,295.48,46,AWS
2025-08-01,Lambda,us-west-2,793.36,23,AWS
2025-08-01,Lambda,eu-west-1,347.38,47,AWS
2025-08-01,Lambda,ap-southeast-1,739.98,10,AWS
2025-08-01,CloudFront,us-east-1,236.03,9,AWS
2025-08-01,CloudFront,us-west-2,841.49,19,AWS
2025-08-01,CloudFront,eu-west-1,431.95,46,AWS
2025-08-01,CloudFront,ap-southeast-1,285.36,8,AWS
2025-08-01,ELB,us-east-1,284.9,16,AWS
2025-08-01,ELB,us-west-2,294.24,22,AWS
2025-08-01,ELB,eu-west-1,160.52,26,AWS
2025-08-01,ELB,ap-southeast-1,901.21,21,AWS
2025-08-02,EC2,us-east-1,246.42,21,AWS
2025-08-02,EC2,us-west-2,479.03,10,AWS
2025-08-02,EC2,eu-west-1,487.87,10,AWS
2025-08-02,EC2,ap-southeast-1,387.84,23,AWS
2025-08-02,RDS,us-east-1,562.16,9,AWS
2025-08-02,RDS,us-west-2,209.33,10,AWS
2025-08-02,RDS,eu-west-1,657.42,7,AWS
2025-08-02,RDS,ap-southeast-1,375.77,16,AWS
2025-08-02,S3,us-east-1,283.54,50,AWS
2025-08-02,S3,us-west-2,231.1,35,AWS
2025-08-02,S3,eu-west-1,822.08,13,AWS
2025-08-02,S3,ap-southeast-1,179.73,6,AWS
2025-08-02,Lambda,us-east-1,265.44,27,AWS
2025-08-02,Lambda,us-west-2,238.72,44,AWS
2025-08-02,Lambda,eu-west-1,482.59,12,AWS
2025-08-02,Lambda,ap-southeast-1,128.94,38,AWS
2025-08-02,CloudFront,us-east-1,509.57,25,AWS
2025-08-02,CloudFront,us-west-2,308.86,3,AWS
2025-08-02,CloudFront,eu-west-1,213.09,7,AWS
2025-08-02,CloudFront,ap-southeast-1,541.97,21,AWS
2025-08-02,ELB,us-east-1,830.25,41,AWS
2025-08-02,ELB,us-west-2,751.44,21,AWS
2025-08-02,ELB,eu-west-1,171.74,47,AWS
2025-08-02,ELB,ap-southeast-1,208.91,11,AWS
2025-08-03,EC2,us-east-1,889.03,34,AWS
2025-08-03,EC2,us-west-2,498.71,24,AWS
2025-08-03,EC2,eu-west-1,579.1,9,AWS
2025-08-03,EC2,ap-southeast-1,820.93,48,AWS
2025-08-03,RDS,us-east-1,393.27,50,AWS
2025-08-03,RDS,us-west-2,735.32,49,AWS
2025-08-03,RDS,eu-west-1,858.39,39,AWS
2025-08-03,RDS,ap-southeast-1,224.53,49,AWS
2025-08-03,S3,us-east-1,947.16,12,AWS
2025-08-03,S3,us-west-2,418.34,21,AWS
2025-08-03,S3,eu-west-1,716.12,33,AWS
2025-08-03,S3,ap-southeast-1,472.48,41,AWS
2025-08-03,Lambda,us-east-1,582.09,30,AWS
2025-08-03,Lambda,us-west-2,569.82,17,AWS
2025-08-03,Lambda,eu-west-1,251.36,25,AWS
2025-08-03,Lambda,ap-southeast-1,775.8,5,AWS
2025-08-03,CloudFront,us-east-1,547.5,32,AWS
2025-08-03,CloudFront,us-west-2,566.19,10,AWS
2025-08-03,CloudFront,eu-west-1,229.92,20,AWS
2025-08-03,CloudFront,ap-southeast-1,714.28,11,AWS
2025-08-03,ELB,us-east-1,804.52,36,AWS
2025-08-03,ELB,us-west-2,383.81,49,AWS
2025-08-03,ELB,eu-west-1,775.11,5,AWS
2025-08-03,ELB,ap-southeast-1,250.26,13,AWS
2025-08-04,EC2,us-east-1,182.03,20,AWS
2025-08-04,EC2,us-west-2,606.01,47,AWS
2025-08-04,EC2,eu-west-1,510.44,47,AWS
2025-08-04,EC2,ap-southeast-1,913.85,26,AWS
2025-08-04,RDS,us-east-1,284.42,28,AWS
2025-08-04,RDS,us-west-2,609.68,2,AWS
2025-08-04,RDS,eu-west-1,508.73,1,AWS
2025-08-04,RDS,ap-southeast-1,845.05,43,AWS
2025-08-04,S3,us-east-1,282.94,45,AWS
2025-08-04,S3,us-west-2,793.25,35,AWS
2025-08-04,S3,eu-west-1,586.92,12,AWS
2025-08-04,S3,ap-southeast-1,390.21,41,AWS
2025-08-04,Lambda,us-east-1,841.42,30,AWS
2025-08-04,Lambda,us-west-2,737.43,40,AWS
2025-08-04,Lambda,eu-west-1,660.38,31,AWS
2025-08-04,Lambda,ap-southeast-1,887.61,35,AWS
2025-08-04,CloudFront,us-east-1,379.5,6,AWS
2025-08-04,CloudFront,us-west-2,302.96,45,AWS
2025-08-04,CloudFront,eu-west-1,517.42,37,AWS
2025-08-04,CloudFront,ap-southeast-1,467.38,23,AWS
2025-08-04,ELB,us-east-1,906.76,42,AWS
2025-08-04,ELB,us-west-2,105.75,6,AWS
2025-08-04,ELB,eu-west-1,665.77,33,AWS
2025-08-04,ELB,ap-southeast-1,764.5,25,AWS
2025-08-05,EC2,us-east-1,858.64,19,AWS
2025-08-05,EC2,us-west-2,400.97,33,AWS
2025-08-05,EC2,eu-west-1,357.89,44,AWS
2025-08-05,EC2,ap-southeast-1,867.0,32,AWS
2025-08-05,RDS,us-east-1,818.14,38,AWS
2025-08-05,RDS,us-west-2,328.99,45,AWS
2025-08-05,RDS,eu-west-1,541.28,31,AWS
2025-08-05,RDS,ap-southeast-1,509.24,34,AWS
2025-08-05,S3,us-east-1,172.35,9,AWS
2025-08-05,S3,us-west-2,218.7,43,AWS
2025-08-05,S3,eu-west-1,676.92,13,AWS
2025-08-05,S3,ap-southeast-1,245.58,13,AWS
2025-08-05,Lambda,us-east-1,416.53,20,AWS
2025-08-05,Lambda,us-west-2,123.94,14,AWS
2025-08-05,Lambda,eu-west-1,384.31,49,AWS
2025-08-05,Lambda,ap-southeast-1,283.13,40,AWS
2025-08-05,CloudFront,us-east-1,643.4,17,AWS
2025-08-05,CloudFront,us-west-2,222.97,46,AWS
