date,service,region,daily_cost,resource_count,provider
2025-08-08,EC2,eu-west-1,655.9,5,AWS
2025-08-08,EC2,ap-southeast-1,500.05,1,AWS
2025-08-08,RDS,us-east-1,335.0,25,AWS
2025-08-08,RDS,us-west-2,383.07,5,AWS
2025-08-08,RDS,eu-west-1,688.2,16,AWS
2025-08-08,RDS,ap-southeast-1,749.79,47,AWS
2025-08-08,S3,us-east-1,451.8,18,AWS
2025-08-08,S3,us-west-2,625.28,39,AWS
2025-08-08,S3,eu-west-1,498.56,38,AWS
2025-08-08,S3,ap-southeast-1,824.1,7,AWS
2025-08-08,Lambda,us-east-1,190.69,33,AWS
2025-08-08,Lambda,us-west-2,557.01,9,AWS
2025-08-08,Lambda,eu-west-1,786.4,35,AWS
2025-08-08,Lambda,ap-southeast-1,935.02,46,AWS
2025-08-08,CloudFront,us-east-1,341.43,13,AWS
2025-08-08,CloudFront,us-west-2,711.29,45,AWS
2025-08-08,CloudFront,eu-west-1,692.73,9,AWS
2025-08-08,CloudFront,ap-southeast-1,671.45,33,AWS
2025-08-08,ELB,us-east-1,747.27,48,AWS
2025-08-08,ELB,us-west-2,415.58,45,AWS
2025-08-08,ELB,eu-west-1,316.65,17,AWS
2025-08-08,ELB,ap-southeast-1,197.34,49,AWS
2025-08-09,EC2,us-east-1,413.43,38,AWS
2025-08-09,EC2,us-west-2,539.46,46,AWS
2025-08-09,EC2,eu-west-1,373.25,48,AWS
2025-08-09,EC2,ap-southeast-1,818.06,37,AWS
2025-08-09,RDS,us-east-1,317.94,11,AWS
2025-08-09,RDS,us-west-2,660.72,1,AWS
2025-08-09,RDS,eu-west-1,210.79,22,AWS
2025-08-09,RDS,ap-southeast-1,428.23,46,AWS
2025-08-09,S3,us-east-1,514.23,26,AWS
2025-08-09,S3,us-west-2,854.78,8,AWS
2025-08-09,S3,eu-west-1,377.13,46,AWS
2025-08-09,S3,ap-southeast-1,155.06,41,AWS
2025-08-09,Lambda,us-east-1,567.88,34,AWS
2025-08-09,Lambda,us-west-2,451.81,36,AWS
2025-08-09,Lambda,eu-west-1,496.53,31,AWS
2025-08-09,Lambda,ap-southeast-1,506.93,46,AWS
2025-08-09,CloudFront,us-east-1,439.84,9,AWS
2025-08-09,CloudFront,us-west-2,679.84,26,AWS
2025-08-09,CloudFront,eu-west-1,611.16,36,AWS
2025-08-09,CloudFront,ap-southeast-1,395.16,41,AWS
2025-08-09,ELB,us-east-1,390.13,10,AWS
2025-08-09,ELB,us-west-2,529.47,31,AWS
2025-08-09,ELB,eu-west-1,604.15,36,AWS
2025-08-09,ELB,ap-southeast-1,432.04,45,AWS
2025-08-10,EC2,us-east-1,594.02,6,AWS
2025-08-10,EC2,us-west-2,664.25,29,AWS
2025-08-10,EC2,eu-west-1,166.18,20,AWS
2025-08-10,EC2,ap-southeast-1,533.96,26,AWS
2025-08-10,RDS,us-east-1,228.67,24,AWS
2025-08-10,RDS,us-west-2,296.35,6,AWS
2025-08-10,RDS,eu-west-1,550.03,41,AWS
2025-08-10,RDS,ap-southeast-1,368.24,28,AWS
2025-08-10,S3,us-east-1,479.64,13,AWS
2025-08-10,S3,us-west-2,704.85,15,AWS
2025-08-10,S3,eu-west-1,585.71,10,AWS
2025-08-10,S3,ap-southeast-1,470.65,31,AWS
2025-08-10,Lambda,us-east-1,124.78,48,AWS
2025-08-10,Lambda,us-west-2,248.33,17,AWS
2025-08-10,Lambda,eu-west-1,186.15,22,AWS
2025-08-10,Lambda,ap-southeast-1,254.39,37,AWS
2025-08-10,CloudFront,us-east-1,268.23,24,AWS
2025-08-10,CloudFront,us-west-2,186.43,7,AWS
2025-08-10,CloudFront,eu-west-1,486.57,10,AWS
2025-08-10,CloudFront,ap-southeast-1,319.74,43,AWS
2025-08-10,ELB,us-east-1,715.77,7,AWS
2025-08-10,ELB,us-west-2,152.56,28,AWS
2025-08-10,ELB,eu-west-1,162.81,22,AWS
2025-08-10,ELB,ap-southeast-1,802.54,1,AWS
2025-08-11,EC2,us-east-1,164.1,24,AWS
2025-08-11,EC2,us-west-2,292.06,5,AWS
2025-08-11,EC2,eu-west-1,672.35,43,AWS
2025-08-11,EC2,ap-southeast-1,614.81,1,AWS
2025-08-11,RDS,us-east-1,484.92,30,AWS
2025-08-11,RDS,us-west-2,237.63,2,AWS
2025-08-11,RDS,eu-west-1,695.89,29,AWS
2025-08-11,RDS,ap-southeast-1,475.69,31,AWS
2025-08-11,S3,us-east-1,886.26,20,AWS
2025-08-11,S3,us-west-2,550.94,19,AWS
2025-08-11,S3,eu-west-1,242.97,28,AWS
2025-08-11,S3,ap-southeast-1,149.67,44,AWS
2025-08-11,Lambda,us-east-1,728.32,1,AWS
2025-08-11,Lambda,us-west-2,483.17,40,AWS
2025-08-11,Lambda,eu-west-1,156.31,42,AWS
2025-08-11,Lambda,ap-southeast-1,94.69,32,AWS
2025-08-11,CloudFront,us-east-1,311.05,12,AWS
2025-08-11,CloudFront,us-west-2,175.47,21,AWS
2025-08-11,CloudFront,eu-west-1,879.23,25,AWS
2025-08-11,CloudFront,ap-southeast-1,419.58,3,AWS
2025-08-11,ELB,us-east-1,464.45,8,AWS
2025-08-11,ELB,us-west-2,809.37,27,AWS
2025-08-11,ELB,eu-west-1,590.36,21,AWS
2025-08-11,ELB,ap-southeast-1,690.4,22,AWS
2025-08-12,EC2,us-east-1,972.07,3,AWS
2025-08-12,EC2,us-west-2,1027.76,35,AWS
2025-08-12,EC2,eu-west-1,700.54,2,AWS
2025-08-12,EC2,ap-southeast-1,800.59,36,AWS
2025-08-12,RDS,us-east-1,794.65,18,AWS
2025-08-12,RDS,us-west-2,739.0,29,AWS
2025-08-12,RDS,eu-west-1,419.03,48,AWS
2025-08-12,RDS,ap-southeast-1,296.46,40,AWS
2025-08-12,S3,us-east-1,898.74,49,AWS
2025-08-12,S3,us-west-2,924.13,18,AWS
2025-08-12,S3,eu-west-1,969.66,49,AWS
2025-08-12,S3,ap-southeast-1,249.26,23,AWS
2025-08-12,Lambda,us-east-1,481.57,9,AWS
2025-08-12,Lambda,us-west-2,454.92,10,AWS
2025-08-12,Lambda,eu-west-1,481.06,16,AWS
2025-08-12,Lambda,ap-southeast-1,478.85,9,AWS
2025-08-12,CloudFront,us-east-1,755.91,25,AWS
2025-08-12,CloudFront,us-west-2,529.04,9,AWS
2025-08-12,CloudFront,eu-west-1,195.0,46,AWS
2025-08-12,CloudFront,ap-southeast-1,488.45,41,AWS
2025-08-12,ELB,us-east-1,374.86,10,AWS
2025-08-12,ELB,us-west-2,574.57,49,AWS
2025-08-12,ELB,eu-west-1,687.18,24,AWS
2025-08-12,ELB,ap-southeast-1,505.59,42,AWS
2025-08-13,EC2,us-east-1,1158.54,32,AWS
2025-08-13,EC2,us-west-2,468.03,16,AWS
2025-08-13,EC2,eu-west-1,596.13,43,AWS
2025-08-13,EC2,ap-southeast-1,613.03,17,AWS
2025-08-13,RDS,us-east-1,683.03,24,AWS
2025-08-13,RDS,us-west-2,242.78,19,AWS
2025-08-13,RDS,eu-west-1,205.98,1,AWS
2025-08-13,RDS,ap-southeast-1,1131.92,48,AWS
2025-08-13,S3,us-east-1,247.04,30,AWS
2025-08-13,S3,us-west-2,247.41,23,AWS
2025-08-13,S3,eu-west-1,376.58,21,AWS
2025-08-13,S3,ap-southeast-1,726.58,20,AWS
2025-08-13,Lambda,us-east-1,238.27,45,AWS
2025-08-13,Lambda,us-west-2,323.11,25,AWS
2025-08-13,Lambda,eu-west-1,875.52,14,AWS
2025-08-13,Lambda,ap-southeast-1,624.23,49,AWS
2025-08-13,CloudFront,us-east-1,848.76,28,AWS
2025-08-13,CloudFront,us-west-2,210.87,19,AWS
2025-08-13,CloudFront,eu-west-1,100.27,24,AWS
2025-08-13,CloudFront,ap-southeast-1,379.16,43,AWS
2025-08-13,ELB,us-east-1,550.09,42,AWS
2025-08-13,ELB,us-west-2,1017.93,1,AWS
2025-08-13,ELB,eu-west-1,525.62,40,AWS
2025-08-13,ELB,ap-southeast-1,511.32,41,AWS
2025-08-14,EC2,us-east-1,749.24,46,AWS
2025-08-14,EC2,us-west-2,128.62,5,AWS
2025-08-14,EC2,eu-west-1,306.95,6,AWS
2025-08-14,EC2,ap-southeast-1,924.05,42,AWS
2025-08-14,RDS,us-east-1,396.99,9,AWS
2025-08-14,RDS,us-west-2,546.19,11,AWS
2025-08-14,RDS,eu-west-1,353.39,45,AWS
2025-08-14,RDS,ap-southeast-1,672.86,39,AWS
2025-08-14,S3,us-east-1,801.48,7,AWS
2025-08-14,S3,us-west-2,232.38,10,AWS
2025-08-14,S3,eu-west-1,424.07,4,AWS
2025-08-14,S3,ap-southeast-1,146.08,33,AWS
2025-08-14,Lambda,us-east-1,497.49,33,AWS
2025-08-14,Lambda,us-west-2,674.89,27,AWS
2025-08-14,Lambda,eu-west-1,377.3,36,AWS
2025-08-14,Lambda,ap-southeast-1,711.31,12,AWS
2025-08-14,CloudFront,us-east-1,690.52,27,AWS
2025-08-14,CloudFront,us-west-2,511.5,17,AWS
2025-08-14,CloudFront,eu-west-1,304.44,49,AWS
2025-08-14,CloudFront,ap-southeast-1,331.89,18,AWS
2025-08-14,ELB,us-east-1,719.17,42,AWS
2025-08-14,ELB,us-west-2,767.87,16,AWS
2025-08-14,ELB,eu-west-1,122.41,14,AWS
2025-08-14,ELB,ap-southeast-1,109.36,42,AWS
2025-08-15,EC2,us-east-1,286.13,47,AWS
2025-08-15,EC2,us-west-2,220.9,14,AWS
2025-08-15,EC2,eu-west-1,139.89,15,AWS
2025-08-15,EC2,ap-southeast-1,669.54,10,AWS
2025-08-15,RDS,us-east-1,480.07,48,AWS
2025-08-15,RDS,us-west-2,626.74,30,AWS
2025-08-15,RDS,eu-west-1,393.03,27,AWS
2025-08-15,RDS,ap-southeast-1,276.0,8,AWS
2025-08-15,S3,us-east-1,465.4,21,AWS
2025-08-15,S3,us-west-2,757.33,28,AWS
2025-08-15,S3,eu-west-1,558.22,4,AWS
2025-08-15,S3,ap-southeast-1,512.66,8,AWS
2025-08-15,Lambda,us-east-1,890.15,32,AWS
2025-08-15,Lambda,us-west-2,310.66,9,AWS
2025-08-15,Lambda,eu-west-1,906.0,21,AWS
2025-08-15,Lambda,ap-southeast-1,574.01,39,AWS
2025-08-15,CloudFront,us-east-1,755.22,8,AWS
2025-08-15,CloudFront,us-west-2,137.5,20,AWS
2025-08-15,CloudFront,eu-west-1,502.16,16,AWS
2025-08-15,CloudFront,ap-southeast-1,93.69,3,AWS
2025-08-15,ELB,us-east-1,893.99,16,AWS
2025-08-15,ELB,us-west-2,448.87,37,AWS
2025-08-15,ELB,eu-west-1,509.67,1,AWS
2025-08-15,ELB,ap-southeast-1,918.09,27,AWS
2025-08-16,EC2,us-east-1,215.49,4,AWS
2025-08-16,EC2,us-west-2,753.23,1,AWS
2025-08-16,EC2,eu-west-1,238.06,38,AWS
2025-08-16,EC2,ap-southeast-1,161.14,44,AWS
2025-08-16,RDS,us-east-1,810.29,47,AWS
2025-08-16,RDS,us-west-2,322.51,2,AWS
2025-08-16,RDS,eu-west-1,716.03,24,AWS
2025-08-16,RDS,ap-southeast-1,795.89,19,AWS
2025-08-16,S3,us-east-1,661.3,38,AWS
2025-08-16,S3,us-west-2,439.43,49,AWS
2025-08-16,S3,eu-west-1,646.91,26,AWS
2025-08-16,S3,ap-southeast-1,426.62,38,AWS
2025-08-16,Lambda,us-east-1,757.0,28,AWS
2025-08-16,Lambda,us-west-2,209.8,40,AWS
2025-08-16,Lambda,eu-west-1,725.34,17,AWS
2025-08-16,Lambda,ap-southeast-1,393.19,44,AWS
2025-08-16,CloudFront,us-east-1,640.42,38,AWS
2025-08-16,CloudFront,us-west-2,470.01,45,AWS
2025-08-16,CloudFront,eu-west-1,759.33,42,AWS
2025-08-16,CloudFront,ap-southeast-1,431.38,32,AWS
2025-08-16,ELB,us-east-1,299.08,5,AWS
2025-08-16,ELB,us-west-2,734.38,11,AWS
2025-08-16,ELB,eu-west-1,286.85,33,AWS
2025-08-16,ELB,ap-southeast-1,537.67,45,AWS
2025-08-17,EC2,us-east-1,813.27,9,AWS
2025-08-17,EC2,us-west-2,361.48,14,AWS
2025-08-17,EC2,eu-west-1,431.06,5,AWS
2025-08-17,EC2,ap-southeast-1,1036.07,38,AWS
2025-08-17,RDS,us-east-1,431.13,48,AWS
2025-08-17,RDS,us-west-2,116.2,46,AWS
2025-08-17,RDS,eu-west-1,337.99,7,AWS
2025-08-17,RDS,ap-southeast-1,244.28,16,AWS
2025-08-17,S3,us-east-1,489.91,28,AWS
2025-08-17,S3,us-west-2,199.88,10,AWS
2025-08-17,S3,eu-west-1,852.19,21,AWS
2025-08-17,S3,ap-southeast-1,652.82,3,AWS
2025-08-17,Lambda,us-east-1,423.93,11,AWS
2025-08-17,Lambda,us-west-2,300.47,19,AWS
2025-08-17,Lambda,eu-west-1,824.24,35,AWS
2025-08-17,Lambda,ap-southeast-1,887.83,16,AWS
2025-08-17,CloudFront,us-east-1,597.19,8,AWS
2025-08-17,CloudFront,us-west-2,166.88,16,AWS
2025-08-17,CloudFront,eu-west-1,505.55,12,AWS
2025-08-17,CloudFront,ap-southeast-1,820.37,39,AWS
2025-08-17,ELB,us-east-1,807.34,5,AWS
2025-08-17,ELB,us-west-2,809.19,12,AWS
2025-08-17,ELB,eu-west-1,520.38,20,AWS
2025-08-17,ELB,ap-southeast-1,535.98,4,AWS
2025-08-18,EC2,us-east-1,781.69,39,AWS
2025-08-18,EC2,us-west-2,534.9,5,AWS
2025-08-18,EC2,eu-west-1,320.0,31,AWS
2025-08-18,EC2,ap-southeast-1,314.05,42,AWS
2025-08-18,RDS,us-east-1,513.25,11,AWS
2025-08-18,RDS,us-west-2,752.57,10,AWS
2025-08-18,RDS,eu-west-1,568.87,35,AWS
2025-08-18,RDS,ap-southeast-1,255.91,23,AWS
2025-08-18,S3,us-east-1,166.38,28,AWS
2025-08-18,S3,us-west-2,961.37,27,AWS
2025-08-18,S3,eu-west-1,628.11,39,AWS
2025-08-18,S3,ap-southeast-1,462.6,36,AWS
2025-08-18,Lambda,us-east-1,778.5,32,AWS
2025-08-18,Lambda,us-west-2,564.47,6,AWS
2025-08-18,Lambda,eu-west-1,236.4,19,AWS
2025-08-18,Lambda,ap-southeast-1,571.55,24,AWS
2025-08-18,CloudFront,us-east-1,260.44,32,AWS
2025-08-18,CloudFront,us-west-2,687.91,25,AWS
2025-08-18,CloudFront,eu-west-1,384.73,40,AWS
2025-08-18,CloudFront,ap-southeast-1,718.69,27,AWS
2025-08-18,ELB,us-east-1,755.18,38,AWS
2025-08-18,ELB,us-west-2,794.57,24,AWS
2025-08-18,ELB,eu-west-1,293.77,31,AWS
2025-08-18,ELB,ap-southeast-1,523.96,6,AWS
2025-08-19,EC2,us-east-1,194.56,37,AWS
2025-08-19,EC2,us-west-2,680.73,46,AWS
2025-08-19,EC2,eu-west-1,271.52,42,AWS
2025-08-19,EC2,ap-southeast-1,371.18,29,AWS
2025-08-19,RDS,us-east-1,125.44,29,AWS
2025-08-19,RDS,us-west-2,264.48,49,AWS
2025-08-19,RDS,eu-west-1,277.09,2,AWS
2025-08-19,RDS,ap-southeast-1,747.1,44,AWS
2025-08-19,S3,us-east-1,656.52,34,AWS
2025-08-19,S3,us-west-2,586.0,49,AWS
2025-08-19,S3,eu-west-1,735.11,27,AWS
2025-08-19,S3,ap-southeast-1,673.48,6,AWS
2025-08-19,Lambda,us-east-1,652.99,39,AWS
2025-08-19,Lambda,us-west-2,539.28,11,AWS
2025-08-19,Lambda,eu-west-1,545.2,1,AWS
2025-08-19,Lambda,ap-southeast-1,1186.61,43,AWS
2025-08-19,CloudFront,us-east-1,460.88,28,AWS
2025-08-19,CloudFront,us-west-2,715.91,2,AWS
2025-08-19,CloudFront,eu-west-1,430.12,35,AWS
2025-08-19,CloudFront,ap-southeast-1,315.85,13,AWS
2025-08-19,ELB,us-east-1,647.73,22,AWS
2025-08-19,ELB,us-west-2,363.93,13,AWS
2025-08-19,ELB,eu-west-1,163.76,3,AWS
2025-08-19,ELB,ap-southeast-1,662.57,21,AWS
2025-08-20,EC2,us-east-1,857.9,50,AWS
2025-08-20,EC2,us-west-2,241.44,9,AWS
2025-08-20,EC2,eu-west-1,857.65,40,AWS
2025-08-20,EC2,ap-southeast-1,821.89,17,AWS
2025-08-20,RDS,us-east-1,501.8,31,AWS
2025-08-20,RDS,us-west-2,903.66,40,AWS
2025-08-20,RDS,eu-west-1,684.12,10,AWS
2025-08-20,RDS,ap-southeast-1,899.49,37,AWS
2025-08-20,S3,us-east-1,277.01,21,AWS
2025-08-20,S3,us-west-2,630.09,28,AWS
2025-08-20,S3,eu-west-1,442.39,25,AWS
2025-08-20,S3,ap-southeast-1,173.19,33,AWS
2025-08-20,Lambda,us-east-1,236.26,12,AWS
2025-08-20,Lambda,us-west-2,925.57,42,AWS
2025-08-20,Lambda,eu-west-1,550.19,41,AWS
2025-08-20,Lambda,ap-southeast-1,304.98,32,AWS
2025-08-20,CloudFront,us-east-1,509.57,23,AWS
2025-08-20,CloudFront,us-west-2,955.25,28,AWS
2025-08-20,CloudFront,eu-west-1,104.08,38,AWS
2025-08-20,CloudFront,ap-southeast-1,152.58,24,AWS
2025-08-20,ELB,us-east-1,119.04,2,AWS
2025-08-20,ELB,us-west-2,211.59,44,AWS
2025-08-20,ELB,eu-west-1,447.25,24,AWS
2025-08-20,ELB,ap-southeast-1,624.3,16,AWS
2025-08-21,EC2,us-east-1,600.61,29,AWS
2025-08-21,EC2,us-west-2,799.51,41,AWS
2025-08-21,EC2,eu-west-1,599.09,38,AWS
2025-08-21,EC2,ap-southeast-1,573.74,49,AWS
2025-08-21,RDS,us-east-1,689.38,13,AWS
2025-08-21,RDS,us-west-2,797.27,26,AWS
2025-08-21,RDS,eu-west-1,189.57,43,AWS
2025-08-21,RDS,ap-southeast-1,396.89,13,AWS
2025-08-21,S3,us-east-1,594.36,29,AWS
2025-08-21,S3,us-west-2,582.01,33,AWS
2025-08-21,S3,eu-west-1,692.26,7,AWS
2025-08-21,S3,ap-southeast-1,613.63,32,AWS
2025-08-21,Lambda,us-east-1,811.45,3,AWS
2025-08-21,Lambda,us-west-2,504.88,48,AWS
2025-08-21,Lambda,eu-west-1,590.44,17,AWS
2025-08-21,Lambda,ap-southeast-1,519.04,11,AWS
2025-08-21,CloudFront,us-east-1,815.34,18,AWS
2025-08-21,CloudFront,us-west-2,660.33,30,AWS
2025-08-21,CloudFront,eu-west-1,310.49,4,AWS
2025-08-21,CloudFront,ap-southeast-1,162.62,6,AWS
2025-08-21,ELB,us-east-1,935.89,29,AWS
2025-08-21,ELB,us-west-2,738.8,18,AWS
2025-08-21,ELB,eu-west-1,466.02,38,AWS
2025-08-21,ELB,ap-southeast-1,886.63,34,AWS
2025-08-22,EC2,us-east-1,156.14,38,AWS
2025-08-22,EC2,us-west-2,304.99,36,AWS
2025-08-22,EC2,eu-west-1,298.67,42,AWS
2025-08-22,EC2,ap-southeast-1,267.85,19,AWS
2025-08-22,RDS,us-east-1,838.27,42,AWS
2025-08-22,RDS,us-west-2,652.52,38,AWS
2025-08-22,RDS,eu-west-1,867.18,21,AWS
2025-08-22,RDS,ap-southeast-1,719.6,36,AWS
2025-08-22,S3,us-east-1,850.02,46,AWS
2025-08-22,S3,us-west-2,289.22,6,AWS
2025-08-22,S3,eu-west-1,177.61,31,AWS
2025-08-22,S3,ap-southeast-1,489.62,33,AWS
2025-08-22,Lambda,us-east-1,417.99,42,AWS
2025-08-22,Lambda,us-west-2,905.3,14,AWS
2025-08-22,Lambda,eu-west-1,209.16,14,AWS
2025-08-22,Lambda,ap-southeast-1,702.43,10,AWS
2025-08-22,CloudFront,us-east-1,594.28,22,AWS
2025-08-22,CloudFront,us-west-2,386.86,9,AWS
2025-08-22,CloudFront,eu-west-1,139.09,22,AWS
2025-08-22,CloudFront,ap-southeast-1,684.45,15,AWS
2025-08-22,ELB,us-east-1,229.55,4,AWS
2025-08-22,ELB,us-west-2,612.56,2,AWS
2025-08-22,ELB,eu-west-1,224.92,35,AWS
2025-08-22,ELB,ap-southeast-1,613.07,25,AWS
2025-08-23,EC2,us-east-1,770.36,28,AWS
2025-08-23,EC2,us-west-2,779.77,31,AWS
2025-08-23,EC2,eu-west-1,115.7,49,AWS
2025-08-23,EC2,ap-southeast-1,259.16,45,AWS
2025-08-23,RDS,us-east-1,171.94,25,AWS
2025-08-23,RDS,us-west-2,554.59,22,AWS
2025-08-23,RDS,eu-west-1,125.41,5,AWS
2025-08-23,RDS,ap-southeast-1,94.26,48,AWS
2025-08-23,S3,us-east-1,663.67,34,AWS
2025-08-23,S3,us-west-2,585.45,27,AWS
2025-08-23,S3,eu-west-1,142.7,20,AWS
2025-08-23,S3,ap-southeast-1,171.42,42,AWS
2025-08-23,Lambda,us-east-1,241.24,23,AWS
2025-08-23,Lambda,us-west-2,431.04,42,AWS
2025-08-23,Lambda,eu-west-1,549.56,26,AWS
2025-08-23,Lambda,ap-southeast-1,860.31,19,AWS
2025-08-23,CloudFront,us-east-1,802.16,49,AWS
2025-08-23,CloudFront,us-west-2,725.13,43,AWS
2025-08-23,CloudFront,eu-west-1,694.24,16,AWS
2025-08-23,CloudFront,ap-southeast-1,433.96,42,AWS
2025-08-23,ELB,us-east-1,879.16,7,AWS
2025-08-23,ELB,us-west-2,465.55,36,AWS
2025-08-23,ELB,eu-west-1,712.67,8,AWS
2025-08-23,ELB,ap-southeast-1,706.4,33,AWS
2025-08-24,EC2,us-east-1,288.03,47,AWS
2025-08-24,EC2,us-west-2,126.46,25,AWS
2025-08-24,EC2,eu-west-1,239.76,50,AWS
2025-08-24,EC2,ap-southeast-1,120.18,37,AWS
2025-08-24,RDS,us-east-1,174.28,47,AWS
2025-08-24,RDS,us-west-2,476.52,30,AWS
2025-08-24,RDS,eu-west-1,179.4,26,AWS
2025-08-24,RDS,ap-southeast-1,735.88,24,AWS
2025-08-24,S3,us-east-1,747.13,5,AWS
2025-08-24,S3,us-west-2,522.11,21,AWS
2025-08-24,S3,eu-west-1,362.71,5,AWS
2025-08-24,S3,ap-southeast-1,645.9,36,AWS
2025-08-24,Lambda,us-east-1,347.79,39,AWS
2025-08-24,Lambda,us-west-2,823.09,48,AWS
2025-08-24,Lambda,eu-west-1,375.46,10,AWS
2025-08-24,Lambda,ap-southeast-1,754.36,42,AWS
2025-08-24,CloudFront,us-east-1,442.45,47,AWS
2025-08-24,CloudFront,us-west-2,199.96,3,AWS
2025-08-24,CloudFront,eu-west-1,953.92,30,AWS
2025-08-24,CloudFront,ap-southeast-1,624.99,39,AWS
2025-08-24,ELB,us-east-1,281.48,22,AWS
2025-08-24,ELB,us-west-2,320.12,29,AWS
2025-08-24,ELB,eu-west-1,396.45,47,AWS
2025-08-24,ELB,ap-southeast-1,549.44,37,AWS
2025-08-25,EC2,us-east-1,507.59,18,AWS
2025-08-25,EC2,us-west-2,101.03,46,AWS
2025-08-25,EC2,eu-west-1,901.93,45,AWS
2025-08-25,EC2,ap-southeast-1,245.98,23,AWS
2025-08-25,RDS,us-east-1,406.73,50,AWS
2025-08-25,RDS,us-west-2,329.76,41,AWS
2025-08-25,RDS,eu-west-1,230.75,43,AWS
2025-08-25,RDS,ap-southeast-1,229.83,13,AWS
2025-08-25,S3,us-east-1,858.79,40,AWS
2025-08-25,S3,us-west-2,904.76,33,AWS
2025-08-25,S3,eu-west-1,663.17,4,AWS
2025-08-25,S3,ap-southeast-1,884.64,40,AWS
2025-08-25,Lambda,us-east-1,478.44,23,AWS
2025-08-25,Lambda,us-west-2,941.17,16,AWS
2025-08-25,Lambda,eu-west-1,601.8,21,AWS
2025-08-25,Lambda,ap-southeast-1,790.08,39,AWS
2025-08-25,CloudFront,us-east-1,350.03,23,AWS
2025-08-25,CloudFront,us-west-2,846.45,44,AWS
2025-08-25,CloudFront,eu-west-1,486.4,50,AWS
2025-08-25,CloudFront,ap-southeast-1,862.16,4,AWS
2025-08-25,ELB,us-east-1,668.83,18,AWS
2025-08-25,ELB,us-west-2,202.43,46,AWS
2025-08-25,ELB,eu-west-1,557.09,34,AWS
2025-08-25,ELB,ap-southeast-1,113.04,42,AWS
2025-08-26,EC2,us-east-1,805.72,21,AWS
2025-08-26,EC2,us-west-2,684.5,29,AWS
2025-08-26,EC2,eu-west-1,916.28,45,AWS
2025-08-26,EC2,ap-southeast-1,115.28,32,AWS
2025-08-26,RDS,us-east-1,695.05,10,AWS
2025-08-26,RDS,us-west-2,354.66,17,AWS
2025-08-26,RDS,eu-west-1,904.04,29,AWS
2025-08-26,RDS,ap-southeast-1,903.98,22,AWS
2025-08-26,S3,us-east-1,433.83,26,AWS
2025-08-26,S3,us-west-2,831.75,12,AWS
2025-08-26,S3,eu-west-1,941.13,46,AWS
2025-08-26,S3,ap-southeast-1,624.46,25,AWS
2025-08-26,Lambda,us-east-1,806.01,14,AWS
2025-08-26,Lambda,us-west-2,483.91,1,AWS
2025-08-26,Lambda,eu-west-1,743.23,21,AWS
2025-08-26,Lambda,ap-southeast-1,320.24,2,AWS
2025-08-26,CloudFront,us-east-1,239.99,31,AWS
2025-08-26,CloudFront,us-west-2,109.06,21,AWS
2025-08-26,CloudFront,eu-west-1,134.02,25,AWS
2025-08-26,CloudFront,ap-southeast-1,186.81,13,AWS
2025-08-26,ELB,us-east-1,804.57,12,AWS
2025-08-26,ELB,us-west-2,925.92,39,AWS
2025-08-26,ELB,eu-west-1,570.75,29,AWS
2025-08-26,ELB,ap-southeast-1,596.87,30,AWS
2025-08-27,EC2,us-east-1,550.48,44,AWS
2025-08-27,EC2,us-west-2,368.32,42,AWS
2025-08-27,EC2,eu-west-1,141.02,2,AWS
2025-08-27,EC2,ap-southeast-1,454.79,10,AWS
2025-08-27,RDS,us-east-1,245.04,16,AWS
2025-08-27,RDS,us-west-2,413.91,19,AWS
2025-08-27,RDS,eu-west-1,149.91,48,AWS
2025-08-27,RDS,ap-southeast-1,690.69,28,AWS
2025-08-27,S3,us-east-1,398.33,31,AWS
2025-08-27,S3,us-west-2,1050.58,22,AWS
2025-08-27,S3,eu-west-1,259.27,33,AWS
2025-08-27,S3,ap-southeast-1,466.2,35,AWS
2025-08-27,Lambda,us-east-1,684.24,30,AWS
2025-08-27,Lambda,us-west-2,549.24,24,AWS
2025-08-27,Lambda,eu-west-1,462.55,43,AWS
2025-08-27,Lambda,ap-southeast-1,355.72,3,AWS
2025-08-27,CloudFront,us-east-1,711.73,3,AWS
2025-08-27,CloudFront,us-west-2,788.15,7,AWS
2025-08-27,CloudFront,eu-west-1,776.36,1,AWS
2025-08-27,CloudFront,ap-southeast-1,572.03,31,AWS
2025-08-27,ELB,us-east-1,1041.05,9,AWS
2025-08-27,ELB,us-west-2,175.88,11,AWS
2025-08-27,ELB,eu-west-1,324.93,9,AWS
2025-08-27,ELB,ap-southeast-1,885.1,33,AWS
2025-08-28,EC2,us-east-1,431.86,38,AWS
2025-08-28,EC2,us-west-2,1001.34,32,AWS
2025-08-28,EC2,eu-west-1,364.71,40,AWS
2025-08-28,EC2,ap-southeast-1,393.31,50,AWS
2025-08-28,RDS,us-east-1,231.39,17,AWS
2025-08-28,RDS,us-west-2,696.98,24,AWS
2025-08-28,RDS,eu-west-1,310.33,33,AWS
2025-08-28,RDS,ap-southeast-1,606.34,13,AWS
2025-08-28,S3,us-east-1,189.28,40,AWS
2025-08-28,S3,us-west-2,619.11,48,AWS
2025-08-28,S3,eu-west-1,458.13,3,AWS
2025-08-28,S3,ap-southeast-1,163.72,1,AWS
2025-08-28,Lambda,us-east-1,743.03,19,AWS
2025-08-28,Lambda,us-west-2,842.05,6,AWS
2025-08-28,Lambda,eu-west-1,722.18,14,AWS
